Time (s),Column_A,Column_B,Column_C
0.2556,6.105112,73.13397013,19.73572722
0.256,7.71512,89.86423077,21.14277275
0.2564,9.825128,106.1598091,12.49160919
0.2568,7.055136,82.90450077,6.125226408
0.2572,5.675144,67.12998151,21.11881652
0.2576,8.225152,94.3391088,29.30634758
0.258,9.51516,105.1575461,10.20652233
0.2584,5.785168,69.15139694,4.448873531
0.2588,8.975176,101.2751778,26.88921949
0.2592,6.535184,77.52712159,34.95731215
0.2596,8.345192,94.98407638,16.87885493
0.26,6.9452,81.61985114,11.77001458
0.2604,9.265208,104.235149,32.06972516
0.2608,9.325216,103.2207745,43.2122131
0.2612,9.745224,105.7888267,31.19390288
0.2616,9.545232,104.8928565,19.63158201
0.262,6.61524,77.85742986,25.60989868
0.2624,5.745248,67.44788533,35.85678344
0.2628,8.705256,98.25087278,33.70642058
0.2632,7.075264,83.38723422,30.0091363
0.2636,5.035272,58.58236393,28.22291804
0.264,5.12528,59.84754288,17.00432769
0.2644,8.275288,94.7054861,13.9065926
0.2648,6.875296,80.60435968,34.77195865
0.2652,5.105304,61.27775026,45.08864351
0.2656,9.015312,102.435034,19.19786399
0.266,7.87532,90.81023985,2.581645018
0.2664,8.325328,95.73950265,26.03069101
0.2668,8.475336,97.53902523,43.83299849
0.2672,7.105344,84.3572546,28.91190846
0.2676,7.385352,86.21692789,13.36953279
0.268,9.67536,105.7233729,18.19046327
0.2684,6.805368,79.9205546,25.17755642
0.2688,7.835376,92.04372698,20.11182765
0.2692,9.405384,104.0181193,14.52961502
0.2696,5.645392,67.3150679,14.02359734
0.27,6.7854,79.41883623,10.39293859
0.2704,9.675408,105.397664,3.842739026
0.2708,9.555416,104.4698153,6.420874757
0.2712,5.465424,64.12277345,13.72556246
0.2716,8.255432,94.691483,4.09581373
0.272,8.97544,102.0282143,-6.338292755
0.2724,6.865448,81.19326302,10.31675186
0.2728,6.945456,81.72766697,24.21457801
0.2732,7.425464,86.65808381,4.618004659
0.2736,6.625472,78.9222427,-11.36628119
0.274,9.79548,106.9403341,10.09902133
0.2744,6.595488,77.24759937,29.58704533
0.2748,8.605496,98.71298477,14.8746317
0.2752,5.885504,70.55584655,-2.290876129
0.2756,7.615512,89.53034393,1.156494027
0.276,8.09552,94.54656622,10.8486299
0.2764,8.005528,93.59487789,13.81864631
0.2768,5.515536,65.77237478,12.82461752
0.2772,8.385544,97.22061006,10.04998566
0.2776,5.135552,60.38334922,2.044849066
0.278,7.16556,83.65074242,-0.221275102
0.2784,9.365568,104.0331864,15.48892202
0.2788,5.835576,69.13255972,31.15725789
0.2792,5.715584,66.76584443,18.94208063
0.2796,8.525592,98.13532555,-2.023157164
0.28,7.8256,90.8475288,11.50507346
0.2804,6.275608,74.98775326,36.84331487
0.2808,5.805616,68.26618152,27.3836079
0.2812,7.965624,92.16705633,7.171942112
0.2816,6.085632,72.17077893,14.20206464
0.282,7.69564,90.62085159,26.55731872
0.2824,6.175648,74.00425062,17.21067906
0.2828,9.395656,104.601518,7.494085409
0.2832,9.455664,104.309555,11.99934403
0.2836,9.905672,106.7925257,13.26257816
0.284,7.04568,83.43558296,9.570131884
0.2844,6.595688,77.42786751,10.87103529
0.2848,8.635696,99.11112084,12.80232287
0.2852,7.805704,91.75829165,6.258407993
0.2856,7.715712,90.37015956,0.142865385
0.286,5.49572,65.32496225,12.45270672
0.2864,6.465728,76.40379426,26.93289549
0.2868,5.265736,61.74538114,12.99093875
0.2872,7.015744,82.67810268,-10.99411951
0.2876,5.325752,63.51239695,-0.841609771
0.288,7.96576,91.78536546,26.86676162
0.2884,6.535768,77.02877493,19.04737308
0.2888,10.005776,107.0990476,-8.245549788
0.2892,7.795784,90.08022196,-9.174118344
0.2896,6.545792,76.96593026,3.576217026
0.29,7.4758,86.74304561,4.513484611
0.2904,5.835808,68.73131002,3.0541201
0.2908,6.225816,74.27553997,5.191786562
0.2912,7.325824,85.38401277,-1.91668482
0.2916,6.665832,79.56414298,-8.534497307
0.292,9.88584,108.1546361,4.316858048
0.2924,8.185848,94.14866527,19.41603163
0.2928,6.815856,81.42137666,13.32143743
0.2932,6.255864,74.47568115,-2.381629332
0.2936,9.735872,107.333673,2.644411911
0.294,6.75588,79.30685952,23.74607341
0.2944,6.035888,70.97703697,21.84808949
0.2948,9.775896,106.6211284,0.769684986
0.2952,7.955904,91.77641454,2.893343724
0.2956,5.345912,63.89277706,23.76297612
0.296,8.71592,99.18204593,21.0193181
0.2964,5.945928,70.99776813,2.096424211
0.2968,7.285936,85.34206816,5.938966866
0.2972,7.865944,92.24856467,19.56297235
0.2976,7.385952,85.66221327,19.06130642
0.298,6.12596,72.55292688,19.35485163
0.2984,9.665968,106.9783024,24.09071865
0.2988,8.335976,96.60831558,18.15995438
0.2992,5.105984,61.04394757,11.92387064
0.2996,6.425992,76.09915707,26.82918656
0.3,5.016,58.41695707,44.64630512
0.3004,8.136008,93.34720162,33.93269766
0.3008,7.436016,88.05799438,10.23579398
0.3012,7.116024,83.49175813,11.83703878
0.3016,7.236032,84.96536551,37.21563077
0.302,5.25604,63.19067618,42.18929533
0.3024,7.826048,91.12594047,16.85916163
0.3028,5.636056,67.45263022,6.61422767
0.3032,6.386064,74.83506187,21.88880557
0.3036,7.606072,89.12836369,27.25160433
0.304,6.05608,71.25516514,19.44667664
0.3044,6.816088,80.62295958,21.63671985
0.3048,5.136096,60.25890567,24.08605546
0.3052,9.196104,103.02556,13.82179481
0.3056,5.436112,64.76014367,15.99883836
0.306,8.85612,100.9475827,31.46138262
0.3064,7.556128,89.31545737,27.39722719
0.3068,7.706136,90.79019348,10.58142979
0.3072,9.716144,106.1915877,13.16798952
0.3076,8.686152,98.52334098,28.82846854
0.308,8.03616,94.06597476,24.01233098
0.3084,7.046168,83.66389675,2.339615673
0.3088,8.446176,96.4316705,0.18081082
0.3092,5.836184,69.55676734,19.99669715
0.3096,8.356192,96.7676546,25.28216012
0.31,5.4462,64.27218582,4.210135681
0.3104,9.026208,102.510003,-5.330219855
0.3108,7.546216,87.39884267,11.3342058
0.3112,7.376224,87.29924837,20.24108179
0.3116,5.606232,66.84843068,15.65695018
0.312,5.47624,65.15946515,17.28954628
0.3124,5.886248,68.86464837,16.17029197
0.3128,9.966256,107.0396486,6.081405773
0.3132,8.176264,95.13487703,13.31667554
0.3136,6.036272,71.68854876,36.47209877
0.314,6.83628,80.42155582,32.22147053
0.3144,5.616288,66.07456861,4.82942606
0.3148,6.896296,81.29566363,2.100381649
0.3152,6.526304,76.46591866,25.24544778
0.3156,7.586312,89.16004466,34.1114953
0.316,9.62632,105.0699174,16.7648056
0.3164,9.176328,103.0892893,5.664205393
0.3168,8.246336,95.87033143,17.88119815
0.3172,9.686344,106.3628325,28.01755092
0.3176,8.226352,94.20013201,21.11218359
0.318,5.65636,66.48294463,17.30399635
0.3184,8.516368,97.61260891,26.20139191
0.3188,6.036376,70.57777069,26.12260112
0.3192,7.386384,86.24273845,19.12124426
0.3196,8.056392,92.55804765,26.67395232
0.32,6.5564,76.61664276,29.57581813
0.3204,7.366408,86.79023608,13.6299662
0.3208,7.336416,86.34071772,10.73414503
0.3212,9.566424,104.5887408,28.38178205
0.3216,7.186432,85.36586661,25.82244305
0.322,8.71644,98.50033956,-1.918651092
0.3224,9.006448,101.6833463,-7.64197005
0.3228,9.916456,108.157296,14.76999608
0.3232,5.836464,69.78508658,23.25400801
0.3236,7.056472,83.38203347,4.575824861
0.324,7.70648,90.57564324,-11.82063446
0.3244,7.486488,88.26564754,-3.41581871
0.3248,8.076496,93.46622809,10.43154377
0.3252,7.056504,82.30338154,8.852697098
0.3256,8.266512,96.15257265,3.363710443
0.326,8.28652,94.73156262,1.230734468
0.3264,7.836528,91.82605319,-6.550303836
0.3268,7.356536,85.84250999,-10.40044305
0.3272,9.176544,103.1448589,5.312295791
0.3276,7.996552,92.28499289,11.91340541
0.328,9.76656,106.6608103,-13.33861552
0.3284,5.416568,64.426569,-26.95227536
0.3288,6.056576,72.46898699,-5.627462667
0.3292,5.436584,63.4778076,6.819557976
0.3296,9.386592,103.3671906,-10.68675692
0.33,8.8166,100.1060484,-21.12695284
0.3304,8.856608,99.93247085,-6.38463177
0.3308,8.566616,97.03687882,3.624416953
0.3312,7.566624,88.75490908,-4.113683965
0.3316,8.556632,98.19537813,-9.777875406
0.332,8.10664,92.79111054,-2.172507507
0.3324,5.246648,62.83861609,6.21680654
0.3328,8.746656,100.3288887,3.205716618
0.3332,5.976664,71.61718394,0.883186502
0.3336,6.896672,82.0198188,2.973552402
0.334,7.08668,84.0350882,-4.370589973
0.3344,8.556688,98.10685824,-8.714394177
0.3348,6.926696,82.08713428,7.310652301
0.3352,6.826704,80.12909282,15.92708442
0.3356,9.446712,105.4482799,-8.552043766
0.336,7.93672,92.15014963,-24.17992536
0.3364,9.786728,106.5218664,1.509865424
0.3368,8.416736,96.79924136,21.87899006
0.3372,6.366744,76.28647708,5.708618771
0.3376,8.996752,100.7981088,-11.79645132
0.338,7.21676,84.91059611,-4.227014649
0.3384,6.136768,72.08429158,9.366681805
0.3388,7.876776,91.00046371,10.56563254
0.3392,8.996784,101.7773542,7.386232607
0.3396,5.566792,66.08291145,4.564120709
0.34,9.3568,104.9952361,-1.5209269
0.3404,7.306808,85.07210817,-5.868477507
0.3408,5.486816,65.52124772,0.762977693
0.3412,9.846824,107.225367,9.410741236
0.3416,6.546832,77.37276908,-3.000470328
0.342,7.43684,87.29157098,-20.02272118
0.3424,9.076848,101.4531777,-7.815322106
0.3428,8.336856,95.07422477,9.499697442
0.3432,5.036864,59.04656174,-4.77168515
0.3436,6.066872,71.0108044,-22.13042667
0.344,5.35688,64.17560836,-5.622162675
0.3444,7.286888,86.20216202,12.21096382
0.3448,5.916896,69.36798382,-0.821081822
0.3452,5.066904,59.62079053,-14.12894328
0.3456,6.836912,80.31757895,-6.480707068
0.346,8.62692,97.5751651,3.24367378
0.3464,8.566928,98.29054759,2.476914992
0.3468,9.026936,101.2695372,-1.53129711
0.3472,6.036944,70.93644418,-5.019350325
0.3476,8.846952,99.36544314,-12.17454696
0.348,9.42696,103.5028073,-13.65703152
0.3484,8.336968,96.0122313,0.089080088
0.3488,7.136976,83.77496681,11.66302713
0.3492,7.786984,91.15309863,-2.76277372
0.3496,9.426992,104.731021,-23.66944504
0.35,8.997,101.5600102,-8.109722434
0.3504,8.047008,92.63304521,22.47091514
0.3508,8.957016,100.4667358,16.61849504
0.3512,7.457024,86.91537223,-5.686591796
0.3516,6.477032,75.67018019,0.282456133
0.352,7.70704,89.57625875,18.6795091
0.3524,8.727048,99.40280985,17.64921193
0.3528,9.837056,106.3673421,12.32377985
0.3532,7.717064,90.28869768,16.64477312
0.3536,6.747072,80.46723901,14.50722846
0.354,8.16708,94.32664493,8.969882107
0.3544,6.257088,74.50889009,14.32062211
0.3548,9.967096,108.3751009,21.89966089
0.3552,5.207104,61.68144584,16.49423373
0.3556,8.447112,96.36789198,7.04585631
0.356,9.04712,101.7145097,15.71105884
0.3564,9.817128,106.4813059,31.23381728
0.3568,5.907136,69.30864815,23.71147451
0.3572,6.977144,81.29366912,4.939128541
0.3576,9.657152,105.2555281,14.70420944
0.358,7.42716,87.9437595,41.40281822
0.3584,9.067168,102.857562,35.0752682
0.3588,5.947176,71.13449348,9.131065338
0.3592,7.757184,89.48019247,10.30444969
0.3596,6.847192,81.46975895,25.84322548
0.36,7.8472,91.72287985,25.23743367
0.3604,8.387208,96.64441306,17.91253879
0.3608,7.327216,86.90370121,15.41871331
0.3612,5.307224,63.31156777,6.490940515
0.3616,5.577232,66.29977609,-0.716087959
0.362,9.61724,104.8956202,12.21610231
0.3624,5.617248,65.92203577,25.23948013
0.3628,6.197256,72.93811757,13.50940996
0.3632,5.117264,61.44692121,-6.839420617
0.3636,6.717272,79.27902535,-1.922505408
0.364,8.43728,97.31244903,23.17036627
0.3644,6.827288,80.9575882,25.73262192
0.3648,8.947296,100.1192728,3.600387114
0.3652,9.377304,103.501144,-0.479710017
0.3656,5.957312,70.25005901,17.89977432
0.366,9.13732,102.8450843,19.37470537
0.3664,5.437328,64.36073539,3.569573025
0.3668,5.767336,67.78852113,5.326683398
0.3672,7.687344,89.44747468,14.20050585
0.3676,9.837352,108.0160132,7.987413882
0.368,7.38736,86.9019611,5.582203734
0.3684,7.777368,89.96076158,13.52097524
0.3688,5.297376,63.19710344,10.92335425
0.3692,9.907384,107.3278764,2.600508954
0.3696,6.157392,72.09121671,13.42497481
0.37,8.0674,93.10826538,30.39244093
0.3704,7.907408,90.95893592,22.63273795
0.3708,7.727416,90.60126627,4.135033289
0.3712,5.287424,62.27637028,9.857383238
0.3716,5.067432,60.76315685,36.05355372
0.372,8.78744,99.40140663,40.74498055
0.3724,6.847448,81.49060098,14.78125013
0.3728,5.397456,63.82108885,3.584712816
0.3732,6.087464,71.10724908,20.75478326
0.3736,6.087472,71.84234283,29.4116225
0.374,9.24748,102.3065741,19.9237566
0.3744,9.837488,107.413781,16.28970569
0.3748,7.287496,84.76960793,15.5925662
0.3752,5.857504,68.89939705,5.831318875
0.3756,5.787512,69.44323738,10.19544876
0.376,5.16752,60.77358747,28.8390433
0.3764,6.377528,76.22675416,24.58998854
0.3768,7.677536,88.8667712,3.097010863
0.3772,7.967544,91.58753538,3.89383462
0.3776,7.557552,88.23004448,24.65261324
0.378,5.29756,61.87131699,26.56984851
0.3784,6.997568,82.15939067,6.741685855
0.3788,9.447576,104.5410093,0.213907431
0.3792,6.117584,72.11294609,13.93574825
0.3796,6.887592,80.45943475,18.02537246
0.38,5.7276,67.92689464,-0.011015751
0.3804,9.157608,103.532849,-9.414951137
0.3808,9.517616,104.3494174,3.353148287
0.3812,8.767624,100.4622707,7.277982207
0.3816,8.377632,95.92015465,-2.38360822
0.382,5.31764,62.0558451,-2.66796103
0.3824,9.517648,105.7296241,-0.843209571
0.3828,8.027656,93.02103884,-8.905495828
0.3832,7.947664,91.67991135,-4.194646884
0.3836,8.347672,96.96032061,16.75816185
0.384,6.90768,80.86840238,13.06860169
0.3844,8.027688,92.27234362,-13.287076
0.3848,6.007696,70.2625653,-13.64536438
0.3852,9.437704,105.409438,12.5549401
0.3856,5.697712,66.60397041,21.01134004
0.386,9.99772,107.1381141,-0.44204341
0.3864,9.897728,108.3320342,-15.81339067
0.3868,9.737736,107.343684,-4.609609791
0.3872,5.397744,63.71154755,8.763488929
0.3876,7.487752,87.53271743,4.966299068
0.388,5.74776,68.10676458,-1.532698579
0.3884,5.787768,67.58927783,2.013881921
0.3888,7.487776,88.30996557,1.351602307
0.3892,5.147784,61.02976615,-1.403457616
0.3896,8.177792,94.35204344,12.40956437
0.39,8.7278,99.97300193,21.15315728
0.3904,8.897808,101.0449222,6.039795771
0.3908,5.687816,67.6700441,0.665372264
0.3912,8.937824,100.0605397,21.23628012
0.3916,6.237832,73.08423396,27.57500157
0.392,9.27784,103.4561815,5.711524967
0.3924,6.317848,75.73089328,-0.471677853
0.3928,9.647856,106.4646125,19.213201
0.3932,8.727864,100.1325289,26.01800639
0.3936,7.787872,91.70289553,9.034282638
0.394,8.14788,94.48098838,-3.371114359
0.3944,5.407888,63.67535803,6.983982275
0.3948,5.827896,68.59150117,20.08989968
0.3952,7.847904,90.68378872,16.89681236
0.3956,9.287912,103.9979043,10.13822998
0.396,8.34792,96.35454441,9.808340098
0.3964,5.077928,60.57170836,7.731591065
0.3968,7.337936,86.3687361,8.237216867
0.3972,9.377944,104.0024949,24.09133174
0.3976,6.057952,71.42213716,30.14537475
0.398,8.10796,93.15750656,4.137176584
0.3984,6.107968,72.0484061,-10.63534248
0.3988,7.817976,91.59340426,12.81616022
0.3992,7.267984,84.56051439,28.25462087
0.3996,8.947992,100.8856831,7.450028566
0.4,7.658,89.19774967,-10.97839329
0.4004,8.598008,97.59344641,-0.911754175
0.4008,8.508016,97.18928751,9.961543646
0.4012,9.328024,104.3712035,5.104315948
0.4016,6.938032,82.25697948,-0.097955508
0.402,8.34804,95.8156204,2.961057627
0.4024,7.008048,82.47300945,6.395532463
0.4028,9.828056,106.0374212,4.350768141
0.4032,6.298064,73.59595422,7.571132831
0.4036,9.678072,106.1108107,15.1962442
0.404,9.83808,107.0171223,9.987907786
0.4044,7.888088,91.75785838,2.708747051
0.4048,8.928096,100.7796133,15.13855281
0.4052,6.228104,72.91914711,26.20592484
0.4056,7.178112,83.80958861,7.148071918
0.406,6.92812,80.83782452,-7.88304062
0.4064,8.028128,93.21053419,15.18166127
0.4068,5.948136,70.42482011,33.82596742
0.4072,6.258144,74.85414794,16.08421028
0.4076,6.608152,78.35014817,-1.305145199
0.408,9.63816,106.277015,9.864027814
0.4084,5.798168,68.3207712,27.12279116
0.4088,9.648176,105.2015754,29.20280865
0.4092,5.328184,62.46264077,25.75570675
0.4096,5.038192,58.66057592,23.66570786
0.41,9.8382,106.3437995,21.11588799
0.4104,6.348208,74.61265871,23.40070414
0.4108,8.828216,100.5724252,34.86896442
0.4112,6.548224,77.39161344,43.23295615
0.4116,8.298232,94.88776024,28.00004494
0.412,6.05824,72.43751729,8.107781019
0.4124,7.908248,92.43209976,20.20853802
0.4128,6.058256,71.81970507,41.76075499
0.4132,9.038264,101.9415013,29.63674791
0.4136,5.468272,64.42592615,6.113325564
0.414,5.08828,59.31151695,14.6478387
0.4144,8.968288,101.5939928,31.53574229
0.4148,5.908296,70.20635863,21.99680313
0.4152,9.118304,101.8558042,11.17592857
0.4156,8.898312,101.6338935,18.64567649
0.416,7.62832,88.13136381,24.87414509
0.4164,7.628328,88.65744495,20.85345912
0.4168,7.998336,92.42507325,18.52207964
0.4172,6.288344,73.53637143,19.38376842
0.4176,6.038352,70.65798612,13.64941731
0.418,8.26836,94.7734118,9.064638152
0.4184,5.238368,61.71393094,17.05395306
0.4188,9.168376,102.9464285,23.88707213
0.4192,6.848384,80.03099156,8.859752338
0.4196,9.648392,106.5209002,-11.77946986
0.42,5.0384,58.66908416,0.968187761
0.4204,7.698408,90.43364811,28.07873878
0.4208,5.308416,62.79090546,18.71766776
0.4212,7.228424,85.55318825,-8.485969518
0.4216,7.808432,91.04223435,-4.286362227
0.422,5.43844,64.2560788,18.28210823
0.4224,5.938448,69.38049313,20.95915474
0.4228,6.188456,72.55558035,14.27377549
0.4232,5.858464,68.88976738,15.82483294
0.4236,8.528472,97.48018189,12.53200722
0.424,6.92848,80.91979081,8.494234989
0.4244,5.908488,69.09762789,18.12508291
0.4248,5.208496,62.37321134,27.66000323
0.4252,7.548504,88.00931071,18.07741115
0.4256,5.428512,64.13993689,2.340523373
0.426,6.42852,76.56618217,8.354428115
0.4264,8.198528,95.25688978,26.40126479
0.4268,6.278536,75.21170082,23.17994479
0.4272,8.788544,99.97136012,4.019130333
0.4276,9.588552,105.6703911,7.580281878
0.428,9.28856,104.2774462,31.0532452
0.4284,9.418568,104.1096638,29.14087606
0.4288,8.378576,96.42656693,9.134804475
0.4292,8.448584,96.64281817,14.08163013
0.4296,8.078592,93.58501685,31.67743366
0.43,5.7986,68.77189988,30.31097924
0.4304,9.908608,107.639557,21.70120059
0.4308,7.138616,83.40265141,21.98424627
0.4312,8.378624,95.87099462,17.48930582
0.4316,8.218632,94.64117173,10.92326592
0.432,8.97864,101.189886,21.51533483
0.4324,5.758648,68.02724204,31.50115239
0.4328,9.908656,107.8758189,16.77208811
0.4332,5.838664,69.29016503,-4.245775366
0.4336,6.918672,82.57668226,2.111915152
0.434,5.37868,64.07155962,28.08580767
0.4344,8.938688,100.7712733,29.83687723
0.4348,8.568696,97.27066706,4.605961754
0.4352,9.248704,103.0542676,-2.759353389
0.4356,9.528712,105.5139378,17.84886936
0.436,9.87872,108.1242877,26.45263098
0.4364,5.728728,67.25332041,13.35361209
0.4368,5.188736,61.71519488,10.85133379
0.4372,7.298744,84.96677337,15.10035589
0.4376,7.658752,89.79934393,6.87551529
0.438,6.12876,71.67467092,5.219275359
0.4384,9.128768,103.0340972,15.88932213
0.4388,6.678776,79.17004086,12.2935009
0.4392,8.848784,99.82907239,-3.580489828
0.4396,10.008792,108.4507011,0.191048742
0.44,6.3888,75.5695601,16.91015823
0.4404,7.018808,82.69756436,12.62499878
0.4408,7.208816,84.5756453,-3.91459466
0.4412,9.078824,101.3949753,0.216027907
0.4416,7.438832,87.68530097,23.24637716
0.442,8.40884,95.54338529,28.68541251
0.4424,6.608848,77.33703334,7.878061416
0.4428,6.998856,83.13648392,1.484000633
0.4432,5.918864,70.6692341,21.93426854
0.4436,7.278872,85.91313451,32.48514674
0.444,8.37888,96.87527561,21.67017507
0.4444,8.018888,92.60346501,16.19576114
0.4448,5.998896,70.34300558,18.31281045
0.4452,8.258904,95.72118371,13.10797654
0.4456,6.428912,75.80868245,18.79538706
0.446,6.55892,76.80130459,37.09838865
0.4464,5.348928,62.93203077,31.60985156
0.4468,7.908936,91.09178551,8.194173936
0.4472,7.778944,89.93939635,11.09009827
0.4476,9.578952,105.1569551,38.97968268
0.448,7.24896,85.89814403,46.76889534
0.4484,8.778968,99.31461464,27.6110731
0.4488,7.398976,87.66753155,19.55993422
0.4492,7.678984,89.22735214,34.51649647
0.4496,8.828992,100.4766531,45.14613936
0.45,7.509,87.36309695,34.60911155
0.4504,9.329008,104.8080076,25.76994295
0.4508,9.399016,105.165202,33.50942037
0.4512,9.869024,106.6354868,34.02429795
0.4516,7.619032,88.17310053,24.22535973
0.452,7.44904,87.17644842,25.89773798
0.4524,5.719048,67.45908933,29.85170533
0.4528,8.039056,93.24050975,19.14841113
0.4532,5.769064,68.51405893,16.30444367
0.4536,7.049072,82.30451261,33.38190625
0.454,6.26908,73.31004504,32.56572243
0.4544,6.049088,72.22108042,9.352343533
0.4548,8.669096,98.32818411,9.708945073
0.4552,7.029104,82.00992967,35.48632111
0.4556,8.599112,97.53282117,42.3343764
0.456,6.66912,79.40321821,19.67774077
0.4564,5.249128,62.40547145,5.234206476
